EAN,Referencia,Nombre,Coste,Precio,tipo_IVA,P.V.P.,Beneficio,%MC,%MV,Stock,Dias_ult_venta,Proveedor,Clasificación,Distancia
8720181200885,1155933,DOVE GEL 600ML CUIDADO Y PROTECCION,2.212,3.3,21 ,3.99,1.09,49.2,33.0,0,284,UNILEVER (FABERGE PERFUMERIA),GELES BANO Y JABONES LIQUIDOS,115.3538144441561
8720181177453,,DOVE GEL 600ML HIDRATACION PROFUNDA,2.081,3.3,21 ,3.99,1.22,58.6,36.9,0,330,DPH S. L .,,97.51352914076425
8710908437526,1111972,DOVE GEL 750ML HIDRATACION PROFUNDA,2.481,3.3,21 ,3.99,0.82,33.0,24.8,0,662,UNILEVER (FABERGE PERFUMERIA),GELES BANO Y JABONES LIQUIDOS,115.0848144441561
8712561594424,1111972,DOVE GEL 750ML HIDRATACION PROFUNDA,2.438,3.3,21 ,3.99,0.86,35.4,26.1,0,1,UNILEVER (FABERGE PERFUMERIA),GELES BANO Y JABONES LIQUIDOS,115.1278144441561
8712561608411,1111973,DOVE GEL 750ML PIEL MUY SECA,2.481,3.3,21 ,3.99,0.82,33.0,24.8,0,670,UNILEVER (FABERGE PERFUMERIA),GELES BANO Y JABONES LIQUIDOS,98.49355404993737
8710447280065,1122782,DOVE GEL MOUSSE 200ML ROSAS,1.411,2.47,21 ,2.99,1.06,75.0,42.9,2,49,UNILEVER (FABERGE PERFUMERIA),ASEO PERSONAL,97.07530197109364
8410104881832,1103379,DUREX GEL LUBRICANTE NATURAL INTIMO 100ML,6.746,9.05,21 ,10.95,2.3,34.1,25.5,0,133,DPH S. L .,ASEO PERSONAL,90.67738928475798
5052197040548,1025890,DUREX PLAY LUBRICANTE 50ML FRESA,5.422,8.26,21 ,9.99,2.84,52.3,34.4,2,1,DPH S. L .,ASEO PERSONAL,83.28860361381024
5038483733769,1025891,DUREX PLAY MASAJE 200ML 2EN1,8.292,10.74,21 ,12.99,2.45,29.5,22.8,2,256,DPH S. L .,ASEO PERSONAL,82.20230009179144
8428076000571,,DUREX PRESERVATIVOS 12UD DAME PLACER,6.004,8.26,21 ,9.99,2.26,37.6,27.3,2,125,DPH S. L .,ANEXOS,97.7894298562368
8428076000595,,DUREX PRESERVATIVOS 12UD NATURAL CLASICO,4.014,6.57,21 ,7.95,2.56,63.7,38.9,2,66,DPH S. L .,ANEXOS,103.08773360350617
8428076000502,,DUREX PRESERVATIVOS 12UD SENSITIVO CONTACTO TOTAL,5.212,7.43,21 ,8.99,2.22,42.6,29.9,0,45,DPH S. L .,ANEXOS,124.43862852719438
8428076000533,,DUREX PRESERVATIVOS 12UD SENSITIVO SUAVE,6.004,8.26,21 ,9.99,2.26,37.6,27.3,1,24,DPH S. L .,ANEXOS,111.7988246127742
8001626023277,,DUST CATCHER TOALLITAS ATRAPAPOLVO 22X45 20UD,1.32,2.47,21 ,2.99,1.15,87.1,46.6,0,444,ALFONSO CLEMARES(LEJIA),,130.3488227595311
8411114081267,1117478,EAU MY BB SET (EDT 60ML+GEL 200ML+LOCION),7.253,13.84,21 ,16.75,6.59,90.8,47.6,0,1,AIR,PERFUMERIA CONSUMO,135.91357068068734
8411114087139,1139119,EAU MY DINO GEL DE DUCHA 2D 400ML,2.115,3.76,21 ,4.55,1.65,77.8,43.8,4,154,AIR,GELES INFANTILES,95.08130197109364
8411114085586,1130903,EAU MY LLAMA LLAMA QUEEN EDT 240ML,2.467,5.78,21 ,6.99,3.31,134.3,57.3,1,465,AIR,PERFUMERIA CONSUMO,89.8850498922499
8411114085661,1130910,EAU MY LLAMA LLAMA QUEEN SET (EDT 50ML + BROCHA + MINI NECESER 3 COLORES SURTIDOS,6.949,10.7,21 ,12.95,3.75,54.0,35.1,0,522,AIR,PERFUMERIA CONSUMO,245.2901413613747
8411114085579,1130902,EAU MY LLAMA LLAMASTE EDT 240ML,2.467,5.78,21 ,6.99,3.31,134.3,57.3,3,145,AIR,PERFUMERIA CONSUMO,83.2485457345624
8411114085593,1130904,EAU MY LLAMA PILLAMA PARTY EDT 240ML,2.467,5.78,21 ,6.99,3.31,134.3,57.3,0,694,AIR,PERFUMERIA CONSUMO,89.8850498922499
8411114084725,1130893,EAU MY UNICORN 2D GEL & CHAMPU 400ML,2.115,3.76,21 ,4.55,1.65,77.8,43.8,0,903,AIR,GELES INFANTILES,95.08130197109364
8411114090375,1154101,EAU MY UNICORN GEL,1.384,3.26,21 ,3.95,1.88,135.6,57.5,2,182,AIR,ASEO PERSONAL,86.3575457345624
8411114086965,1139115,EAU MY UNICORN SET EDT 50ML.+LLAVERO LIPGLOSS HIPPLE UNICORN,6.797,8.22,21 ,9.95,1.42,20.9,17.3,4,102,AIR,...,186.24785602103103
8411135006560,1154221,ECRAN AFTERSUN 400ML LECHE REPARADORA+ECRAN SUNNIQUE FP30 SPRAY 75ML,6.163,6.6,21 ,7.99,0.44,7.1,6.6,6,341,MARCA PERSONAL CARE GENESSE,ASEO PERSONAL,193.9486122575623
8411135440371,,ECRAN AFTERSUN NUTRITIVA 400ML,5.45,7.43,21 ,8.99,1.98,36.3,26.6,0,171,COVALDROPER GRUPO,,81.2450415768749
8411135005495,,ECRAN AFTERSUN REPARADORA 400ML,4.533,6.6,21 ,7.99,2.07,45.6,31.3,1,447,DPH S. L .,ASEO PERSONAL,64.32499509921027
8411135006577,,ECRAN AFTERSUN REPARADORA VITEOX80 400ML,5.269,7.43,21 ,8.99,2.16,41.0,29.1,1,4,DPH S. L .,,90.8642109992979
8437005209381,,EFI PROTECT COLGADOR ANTIPOL 2UND ROPA LIMPIA,0.75,1.45,21 ,1.75,0.7,93.3,48.3,1,425,GROSSEN VERBRAUCH,LIMPIEZA,135.25707483837485
8437005209275,,EFI PROTECTPAST ANTIPOL 24UND ROPA LIMPIA,0.971,1.64,21 ,1.99,0.67,68.9,40.8,0,774,GROSSEN VERBRAUCH,LIMPIEZA,124.8913186018436
8410104161248,1101147,ELENA PROFESIONAL DETERGENTE POLVO 135CAC.,10.268,12.39,21 ,14.99,2.12,20.7,17.1,63,11,DPH S. L .,LIMPIEZA,118.88658387833013
8428281103906,,ELIMINADOR OLORES DOS ROSAS 500ML PISTOLA,1.767,2.85,21 ,3.45,1.08,61.3,38.0,7,4,CASH LEVANTE DISTRIBUCION,LIMPIEZA,116.2488144441561
8410751051145,1106650,ELIXIR ACTONER  HALITOSIS 500ML,1.2,2.44,21 ,2.95,1.24,103.3,50.8,0,927,BRISEIS,ASEO PERSONAL,84.04329365571866
8410751051138,1105278,ELIXIR ACTONER ANTITABACO 500ML,1.2,2.44,21 ,2.95,1.24,103.3,50.8,0,920,BRISEIS,ASEO PERSONAL,80.7250415768749
8410751051091,1039246,ELIXIR ACTONER ENJUAGUE BUCAL 500ML ARTICO,1.04,2.44,21 ,2.95,1.4,134.6,57.4,0,959,BRISEIS,ASEO PERSONAL,114.06756236531237
8410751051107,1039247,ELIXIR ACTONER ENJUAGUE BUCAL 500ML COMPLET 7 EN 1,1.04,2.44,21 ,2.95,1.4,134.6,57.4,0,991,BRISEIS,ASEO PERSONAL,140.61357899606233
8410751051121,1067650,ELIXIR ACTONER ENJUAGUE BUCAL 500ML MINT EXPLOTION,1.04,2.44,21 ,2.95,1.4,134.6,57.4,0,1007,BRISEIS,ASEO PERSONAL,140.61357899606233
8410751051114,1067651,ELIXIR ACTONER ENJUAGUE BUCAL 500ML ZERO,1.04,2.44,21 ,2.95,1.4,134.6,57.4,0,1011,BRISEIS,ASEO PERSONAL,107.43105820762487
8470001571700,1076634,ELIXIR BUCAL ORALDINE 400ML,5.46,6.6,21 ,7.99,1.14,20.9,17.3,7,34,COVALDROPER GRUPO,ASEO PERSONAL,80.4250415768749
8718951176874,,ELIXIR COLGATE MINIONS 250ML,1.019,1.61,21 ,1.95,0.59,58.0,36.7,3,25,DPH S. L .,ASEO PERSONAL,74.62036333701575
8718951290068,,ELIXIR COLGATE PLAX ENCIAS 500ML,2.826,4.09,21 ,4.95,1.26,44.7,30.9,0,934,DPH S. L .,ASEO PERSONAL,76.60424704717917
8410496001016,1004497,ELIXIR KEMPHOR CONC 100ML,2.88,4.54,21 ,5.49,1.66,57.6,36.6,2,21,VERKOS (KEMPHOR),ASEO PERSONAL,70.30853741918742
8410020054044,1001212,ELIXIR LICOR DEL POLO 500ML CLOROFILA VERDE,2.168,3.3,21 ,3.99,1.13,52.2,34.3,68,1,HENKEL IBERICA COSMETICA ,ASEO PERSONAL,125.35257068068735
8410436287012,1104688,ELIXIR LICOR POLO 500ML FROZEN SENSES LIMPIEZA COMPLETA,1.501,3.3,21 ,3.99,1.8,119.8,54.5,19,5,HENKEL IBERICA COSMETICA ,"ELIXIR, FLUOR, ENJUAGE Y COLUTORIO BUCAL",165.83859562681232
8410436274067,1071887,ELIXIR LICOR POLO 500ML NON STOP FRESH DUPLO,3.198,4.95,21 ,5.99,1.75,54.8,35.4,0,1,HENKEL IBERICA COSMETICA ,ASEO PERSONAL,132.92332691721856
8410436215732,1036287,ELIXIR LICOR POLO 500ML SIN ALCOHOL,1.501,3.3,21 ,3.99,1.8,119.8,54.5,21,18,HENKEL IBERICA COSMETICA ,ASEO PERSONAL,109.42831028646862
3574661226491,1010129,ELIXIR LISTERINE 1000ML TOTAL CARE (NUEVO FORMATO),4.112,6.6,21 ,7.99,2.49,60.5,37.7,13,4,COVALDROPER GRUPO,ASEO PERSONAL,145.4420831537498
3574661647562,,ELIXIR LISTERINE 250ML DIENTES Y ENCIAS,1.812,2.47,21 ,2.99,0.66,36.3,26.6,14,222,JOHNSONS & JOHNSONS,ASEO PERSONAL,126.53857068068736
8412101254008,,ELIXIR LISTERINE 250ML MENTOL,0.0,2.47,21 ,2.99,2.47,0.0,100.0,32,186,JOHNSONS & JOHNSONS,ASEO PERSONAL,95.1680498922499
3574661084442,1038477,ELIXIR LISTERINE 250ML MENTOL SUAVE,1.861,2.47,21 ,2.99,0.61,32.7,24.7,38,211,JOHNSONS & JOHNSONS,ASEO PERSONAL,109.89831028646861
3574661648002,1028037,ELIXIR LISTERINE 250ML TOTAL CARE,1.812,2.47,21 ,2.99,0.66,36.3,26.6,35,180,JOHNSONS & JOHNSONS,ASEO PERSONAL,106.62905820762488
3574661401126,1118839,ELIXIR LISTERINE 400ML NIGHTLY RESET,1.916,4.12,21 ,4.99,2.2,115.0,53.5,1,25,JOHNSONS & JOHNSONS,ASEO PERSONAL,114.8298144441561
3574661586205,1138474,ELIXIR LISTERINE 500+250ML DIENTES Y ENCIAS,3.28,4.12,21 ,4.99,0.84,25.6,20.4,17,24,JOHNSONS & JOHNSONS,ASEO PERSONAL,133.37532691721856
3574661118437,,ELIXIR LISTERINE 500+250ML MENTOL,3.172,4.12,21 ,4.99,0.95,29.9,23.0,9,7,JOHNSONS & JOHNSONS,ASEO PERSONAL,100.30080612878115
3574661118420,,ELIXIR LISTERINE 500+250ML TOTAL CARE,3.69,4.12,21 ,4.99,0.43,11.7,10.4,31,27,JOHNSONS & JOHNSONS,ASEO PERSONAL,113.0558144441561
3574661118413,1032802,ELIXIR LISTERINE 500+250ML ZERO,3.172,4.12,21 ,4.99,0.95,29.9,23.0,22,5,JOHNSONS & JOHNSONS,ASEO PERSONAL,100.30080612878115
3574661491769,1138780,ELIXIR LISTERINE 500ML ADVANCE WHITE SUAVE,2.875,4.12,21 ,4.99,1.25,43.3,30.2,4,15,JOHNSONS & JOHNSONS,ASEO PERSONAL,127.14382275953109
3574661337203,1105764,ELIXIR LISTERINE 500ML ANTICARIES TE VERDE,1.9,4.12,21 ,4.99,2.22,116.8,53.9,17,444,JOHNSONS & JOHNSONS,ASEO PERSONAL,124.80057068068736
3574661647579,1010140,ELIXIR LISTERINE 500ML DIENTES ENCIAS,3.509,4.12,21 ,4.99,0.61,17.4,14.8,12,430,JOHNSONS & JOHNSONS,ASEO PERSONAL,116.55506652299984
8412101045002,1010141,ELIXIR LISTERINE 500ML MENTA FRESCA,2.534,4.12,21 ,4.99,1.59,62.6,38.5,7,3,JOHNSONS & JOHNSONS,ASEO PERSONAL,104.25705820762488
5010123703585,1010142,ELIXIR LISTERINE 500ML MENTOL 500ML,2.547,4.12,21 ,4.99,1.57,61.8,38.2,17,1,JOHNSONS & JOHNSONS,ASEO PERSONAL,97.60755404993738
3574660721959,1118838,ELIXIR LISTERINE 500ML MENTOL SABOR SUAVE,2.547,4.12,21 ,4.99,1.57,61.8,38.2,48,0,JOHNSONS & JOHNSONS,ASEO PERSONAL,124.15357068068735
3574660571783,1028038,ELIXIR LISTERINE 500ML SMART,2.28,4.12,21 ,4.99,1.84,80.7,44.7,5,25,JOHNSONS & JOHNSONS,ASEO PERSONAL,91.23804989224989
3574661689562,,ELIXIR LISTERINE MENTA FRESCA 500ML+MENTOL 250ML,3.184,4.12,21 ,4.99,0.94,29.4,22.7,3,41,JOHNSONS & JOHNSONS,ASEO PERSONAL,126.8348227595311
3574661337265,,ELIXIR LISTERINE MENTOL SUAVE 1000ML,4.41,6.6,21 ,7.99,2.19,49.7,33.2,3,5,COVALDROPER GRUPO,ASEO PERSONAL,99.28455404993738
3574661648019,1010145,ELIXIR LISTERINE TOTAL CARE 500ML,3.578,4.12,21 ,4.99,0.54,15.2,13.2,18,4,JOHNSONS & JOHNSONS,ASEO PERSONAL,86.62179781340615
3574661276144,,ELIXIR LISTERINE TOTAL SUAVE ZERO 500ML,2.85,4.12,21 ,4.99,1.27,44.6,30.8,0,253,BEMALU,ASEO PERSONAL,107.25931028646862
3574661276614,1097008,ELIXIR LISTERINE TOTAL ZERO 500ML,3.15,4.12,21 ,4.99,0.97,30.8,23.5,35,402,JOHNSONS & JOHNSONS,ASEO PERSONAL,90.3680498922499
4084500946996,1072610,ELIXIR ORALB  500ML PRO,3.782,5.78,21 ,6.99,2.0,52.8,34.6,7,4,LOGISTA,ASEO PERSONAL,81.24529365571865
8001090540577,1119703,ELIXIR ORALB 500ML 3D WHITE LUXE BRILLO SEDOSO,2.015,3.3,21 ,3.99,1.28,63.8,38.9,0,607,LOGISTA,ASEO PERSONAL,145.4150831537498
8470001673435,1039292,ELIXIR ORALB 500ML PRO,1.38,3.3,21 ,3.99,1.92,139.1,58.2,2,607,LOGISTA,ASEO PERSONAL,83.00329365571866
3014260090579,1072608,ELIXIR ORALB 500ML PRO,1.842,3.3,21 ,3.99,1.46,79.2,44.2,0,1,LOGISTA,ASEO PERSONAL,82.54129365571866
4084500924055,1072609,ELIXIR ORALB 500ML PRO,2.015,3.3,21 ,3.99,1.28,63.8,38.9,0,498,LOGISTA,ASEO PERSONAL,82.36829365571866
3574661097824,1118120,ELIXIR ORALDINE COLUTORIO 400ML+200ML,5.49,6.6,21 ,7.99,1.11,20.2,16.8,4,0,UNILEVER (LIMPIEZA),ASEO PERSONAL,107.00105820762488
8718951217300,,ELIXIR PLAX 100 ML,0.526,0.83,21 ,1.0,0.3,57.8,36.6,0,951,COLGATE,ASEO PERSONAL,79.69078949803117
8718951308145,,ELIXIR PLAX 900ML,2.38,4.12,21 ,4.99,1.74,73.1,42.2,0,227,COVALDROPER GRUPO,ASEO PERSONAL,74.54678949803116
8718951192683,1029776,ELIXIR PLAX VERDE 250ML,1.019,1.45,21 ,1.75,0.43,42.3,29.7,196,3,COLGATE,ASEO PERSONAL,81.89604157687491
085805029852,1160548,ELIZABETH ARDEN GREEN TEA HONEY DROPS BODY CREAM 400ML,8.89,12.36,21 ,14.95,3.47,39.0,28.1,1,38,ELIZABETH ARDEN,ASEO PERSONAL,155.9800831537498
3600522452898,1053676,ELVIVE ACEITE EXTRAORDINARIO 100ML,4.887,6.57,21 ,7.95,1.68,34.4,25.6,9,12,LOREAL CONSUMO,ASEO PERSONAL,89.77679781340615
3600523970643,1148163,ELVIVE ACONDICIONADOR MAGIC WATER 200ML DREAM LONG,5.35,5.78,21 ,6.99,0.43,8.0,7.4,9,259,LOREAL CONSUMO,ASEO PERSONAL,132.58707483837483
3600523302390,1071966,ELVIVE CHAMPU 285ML ACEITE EXT CAB SECOS,2.238,3.05,21 ,3.69,0.81,36.3,26.6,0,939,LOREAL CONSUMO,ASEO PERSONAL,125.53257068068736
3600524029968,1151590,ELVIVE CHAMPU 370ML ACIDO HIALURONICO,2.257,3.26,21 ,3.95,1.0,44.4,30.8,10,3,LOREAL CONSUMO,ASEO PERSONAL,118.66706652299985
3600523969913,1142812,ELVIVE CHAMPU MAS QUE UN CAMPU 250ML DREAM LONG,2.874,3.63,21 ,4.39,0.76,26.3,20.8,7,160,LOREAL CONSUMO,ASEO PERSONAL,134.27132691721857
8445098233770,1152028,ELVIVE MASCARILLA 300ML (TARRO)ACIDO HIALURONICO+CHAMPU 250ML,3.201,4.12,21 ,4.99,0.92,28.7,22.3,22,293,LOREAL CONSUMO,ASEO PERSONAL,153.36383939028104
8445098181880,1144745,ELVIVE MASCARILLA 300ML TOTAL REPAIR5 PACK 2UN,5.737,8.64,21 ,10.45,2.9,50.6,33.6,6,1,LOREAL CONSUMO,...,129.19757068068736
3600524074548,1160791,ELVIVE PRE,5.152,8.22,21 ,9.95,3.07,59.5,37.3,11,29,LOREAL CONSUMO,ASEO PERSONAL,95.0100498922499
3600524030872,1151594,ELVIVE SERUM 150ML ACIDO HIALURONICO,4.625,6.6,21 ,7.99,1.98,42.7,29.9,19,22,LOREAL CONSUMO,ASEO PERSONAL,119.40906652299984
8410621504290,,EMBUDO COLONIA PLASTICO COLORES,0.454,1.24,21 ,1.5,0.79,173.1,63.4,1,5,WALKIRIA,ANEXOS,105.89880612878115
8413153030015,1075348,ENDOCIL DEO CREMA 125 ML,7.356,12.39,21 ,14.99,5.03,68.4,40.6,1,15,COVALDROPER GRUPO,PERFUMERIA SELECTIVA,78.15628534034369
8410621504337,,ENVASE REDONDO GEL,0.454,1.24,21 ,1.5,0.79,173.1,63.4,1,214,WALKIRIA,ANEXOS,89.3075457345624
8410347605271,,ESCOBILLA BAÑO 460527,0.77,2.47,21 ,2.99,1.7,220.8,68.8,2,199,WALKIRIA,LIMPIEZA,84.44329365571866
8431250533093,,ESCOBILLA BAÑO N533093,0.454,1.64,21 ,1.99,1.19,261.2,72.3,30,7,WALKIRIA,LIMPIEZA,85.58929365571866
8431250533789,,ESCOBILLA WYC KORONIS,0.454,1.64,21 ,1.99,1.19,261.2,72.3,6,260,WALKIRIA,LIMPIEZA,92.22579781340616
8429905050408,,ESCOBILLERO GREATPLASTIC COMPLETO,2.12,3.3,21 ,3.99,1.18,55.7,35.8,8,1,WALKIRIA,,102.17280612878115
8414031061039,,ESCOBILLERO PISA COMPLETO,2.12,4.12,21 ,4.99,2.0,94.3,48.5,2,12,WALKIRIA,,88.07979781340616
8429905050354,,ESCOBILLERO REF5035,1.88,3.3,21 ,3.99,1.42,75.5,43.0,1,271,WALKIRIA,LIMPIEZA,85.82154573456239
8424559043929,,ESCURRIDOR INDUSTRIAL PRENSA DROINSA,26.6,45.45,21 ,55.0,18.85,70.9,41.5,1,178,DROINSA ,LIMPIEZA,170.27931028646861
8436575922522,,ESMALTE MYRLINE LOTE N01 3UD,2.72,6.57,21 ,7.95,3.85,141.5,58.6,0,89,MYRLINE COSMETICS ,COLORIDO CONSUMO,97.56455404993739
8436575922539,,ESMALTE MYRLINE LOTE N02 3UD,4.08,6.57,21 ,7.95,2.49,61.0,37.9,0,124,MYRLINE COSMETICS ,COLORIDO CONSUMO,98.92455404993738
8436575922546,,ESMALTE MYRLINE LOTE N03 3UD,4.08,6.57,21 ,7.95,2.49,61.0,37.9,0,129,MYRLINE COSMETICS ,COLORIDO CONSUMO,102.24280612878115
8436575922553,,ESMALTE MYRLINE LOTE N041 4UD,4.08,6.57,21 ,7.95,2.49,61.0,37.9,0,10,MYRLINE COSMETICS ,COLORIDO CONSUMO,98.92455404993738
7702018459780,1118145,ESP AFE GILLETE 200ML+50ML SENSITIVE COOL,1.172,2.02,21 ,2.45,0.85,72.3,42.0,9,12,LOGISTA,ASEO PERSONAL,130.9468227595311
3014260000318,1024552,ESP AFE GILLETE CLASICA 200ML,1.239,1.64,21 ,1.99,0.4,32.4,24.4,14,11,LOGISTA,ASEO PERSONAL,84.80429365571865
3014260214678,1024570,ESP AFE GILLETE SERIES 250ML SENSIBLE,1.601,2.44,21 ,2.95,0.84,52.4,34.4,2,0,LOGISTA,ASEO PERSONAL,113.50656236531238
3014260004873,1024555,ESP AFE GILLETE VERDE CLASICA SENS 200ML,1.217,1.64,21 ,1.99,0.42,34.8,25.8,3,17,LOGISTA,ASEO PERSONAL,104.73580612878115
8410436249300,1001163,ESP AFE LA TOJA CLASICA 300ML,1.631,2.44,21 ,2.95,0.81,49.6,33.2,20,0,HENKEL IBERICA COSMETICA ,ASEO PERSONAL,80.2940415768749
8410436249256,1001164,ESP AFE LA TOJA SENSI 300ML,1.631,2.44,21 ,2.95,0.81,49.6,33.2,15,1,HENKEL IBERICA COSMETICA ,ASEO PERSONAL,86.9305457345624
8410737000211,,ESP AFE LEA VIAJE,0.794,1.24,21 ,1.5,0.45,56.2,36.0,12,1,LASCARAY LEA ,ASEO PERSONAL,92.28579781340615
3181730117767,1107432,ESP AFE WILLIAMS 200ML PIEL SENSIBLE,1.33,2.47,21 ,2.99,1.14,85.7,46.1,10,18,"SENSOGREEN HEALTHCARE, S.L",ASEO PERSONAL,113.74756236531238
8410737000181,,ESP AFEI LEA 250ML,1.2,1.64,21 ,1.99,0.44,36.7,26.8,8,26,LASCARAY LEA ,ASEO PERSONAL,81.5250415768749
4005808269235,1013057,ESP AFEI NIVEA HIDRAT 250ML,1.553,2.27,21 ,2.75,0.72,46.2,31.6,14,13,BDF NIVEA,ASEO PERSONAL,87.17854573456239
4005808269211,1013058,ESP AFEI NIVEA SENSITIVE 250ML,1.561,2.27,21 ,2.75,0.71,45.4,31.2,5,25,BDF NIVEA,ASEO PERSONAL,93.80704989224989
8410669914419,1013448,ESP AFEI WILLIAMS 200ML,1.5,2.47,21 ,2.99,0.97,64.7,39.3,3,1,"SENSOGREEN HEALTHCARE, S.L",ASEO PERSONAL,80.3950415768749
3181730117804,1121251,ESP AFEI WILLIAMS 200ML HIDRATANTE,1.249,2.47,21 ,2.99,1.22,97.8,49.4,23,3,"SENSOGREEN HEALTHCARE, S.L",ASEO PERSONAL,110.51031028646862
3014260223007,1024580,ESP GILLETTE GEL SATIN CARE 200ML PIEL SENSIBLE,1.644,3.1,21 ,3.75,1.46,88.6,47.0,1,6,LOGISTA,ASEO PERSONAL,129.3948227595311
8429871200234,1063404,ESP MUNDO FLORAL TOBAIN BAÑO SILUETA OVAL 3UD,0.463,1.24,21 ,1.5,0.78,167.8,62.7,44,13,NUVARIA ,ANEXOS,139.07232691721856
8480007810512,1096791,ESPEJO  PERFUMANIA RECTANGULAR ALUMINIO DECORADO,0.693,1.61,21 ,1.95,0.92,132.3,57.0,0,749,MARKANT,ANEXOS,141.79057899606232
8410621505501,,ESPEJO AUMENTO X5 GRANDE,8.48,16.52,21 ,19.99,8.04,94.8,48.7,1,195,WALKIRIA,ANEXOS,109.95630197109364
8410621482017,,ESPEJO KORONIS PLASTICO MEDIANO,1.97,4.12,21 ,4.99,2.15,109.1,52.2,0,525,WALKIRIA,ANEXOS,104.82105820762487
8410621482000,,ESPEJO KORONIS PLASTICO PEQUEÑO,1.06,3.3,21 ,3.99,2.24,211.3,67.9,3,228,WALKIRIA,ANEXOS,106.55105820762488
410621505525,,ESPEJO KORONIS X10 AUMENTOS GRANDE NES1610C,12.0,19.83,21 ,23.99,7.83,65.3,39.5,0,1019,VARIOS,ANEXOS,149.9688227595311
8410621505525,,ESPEJO KORONIS X10 GRANDE,9.89,19.83,21 ,23.99,9.94,100.5,50.1,0,655,WALKIRIA,ANEXOS,114.67630197109364
8410621505518,,ESPEJO KORONIS X10 PEQUEÑO,5.3,14.04,21 ,16.99,8.74,164.9,62.3,4,166,WALKIRIA,ANEXOS,107.61455404993738
2220000000901,,ESPEJO KORONIS X10AUMENTOS ESO910C,7.07,14.04,21 ,16.99,6.97,98.6,49.6,0,1,VARIOS,ANEXOS,122.65756236531237
8410621482185,,ESPEJO KORONIS X5 AUMENTOS GRANDE ES145C,7.07,13.21,21 ,15.99,6.14,86.8,46.5,2,175,VARIOS,ANEXOS,131.7823186018436
8410621505532,,ESPEJO KORONIS X7 AUMENTOS ESO97C,7.07,12.39,21 ,14.99,5.32,75.3,42.9,1,186,VARIOS,ANEXOS,117.68931028646861
8410621505556,,ESPEJO KORONIS X7 AUMENTOS REF ES167C,6.59,18.17,21 ,21.99,11.58,175.7,63.7,2,181,VARIOS,ANEXOS,136.2623186018436
8410001100975,1000062,ESPON ACTIBEL DOBLE ACCION TONIFIC,1.029,1.65,21 ,2.0,0.62,60.4,37.6,13,0,3M ESPAÑA(SCOTCH BRITE),ANEXOS,108.23205820762487
8410262100042,1001810,ESPON BAÑO DUCHIBAN OVAL N04,0.314,1.24,21 ,1.5,0.93,294.9,74.7,0,1,INTERDROPER S.L,ASEO PERSONAL,96.0840498922499
8410262100059,1001812,ESPON BAÑO TOBAIN OVAL 3UD,0.404,1.24,21 ,1.5,0.84,206.9,67.4,40,1,SURPLASTIK (DHYLSA),ASEO PERSONAL,99.31230197109363
8429871200265,,ESPON BAÑO TOBAIN TONIFICANTE,0.467,1.28,21 ,1.55,0.81,174.1,63.5,0,564,NUVARIA ,ANEXOS,105.84580612878115
8410404010642,1018996,ESPON CALYPSO MASAJE 2X1,1.573,2.47,21 ,2.99,0.9,57.0,36.3,0,3,NUVARIA ,ANEXOS,83.64029365571865
8001700000200,1018995,ESPON CALYPSO NATURAL RELAX,0.84,2.06,21 ,2.49,1.22,145.2,59.2,4,174,MAPA SPONTEX ,ANEXOS,91.41979781340615
8001700000132,1018999,ESPON CALYPSO PEELING,1.362,3.3,21 ,3.99,1.94,142.3,58.7,5,42,MAPA SPONTEX ,ANEXOS,92.97604989224989
8410262100097,,ESPON DUCHIBAN MIXTA Nº3,0.387,1.24,21 ,1.5,0.85,220.4,68.8,30,1,NUVARIA ,ANEXOS,96.0110498922499
8410262100547,1001817,ESPON SUAVIPIEL VEGETAL GRANDE,0.544,1.61,21 ,1.95,1.07,196.0,66.2,20,1,NUVARIA ,ANEXOS,105.43880612878115
8429871200586,1063407,ESPON TOBAIN RIZO 2UD,0.45,1.28,21 ,1.55,0.83,184.4,64.8,27,4,NUVARIA ,ANEXOS,89.2715457345624
8008990001009,,ESPONJA AQUA MASAGE TRADITION,0.757,1.53,21 ,1.85,0.77,102.1,50.5,0,66,WALKIRIA,ANEXOS,95.35104989224989
8008990001320,,ESPONJA AQUA MASSAGE GENTILE,0.757,1.49,21 ,1.8,0.73,96.8,49.2,9,11,WALKIRIA,ANEXOS,92.07279781340615
8008990001757,,ESPONJA AQUA MASSAGE WALKIRIA,0.757,1.49,21 ,1.8,0.73,96.8,49.2,2,91,WALKIRIA,ANEXOS,95.3910498922499
8410621452003,,ESPONJA BAÑO LUFA KORONIS,1.06,2.47,21 ,2.99,1.41,133.0,57.1,6,25,VARIOS,ANEXOS,87.4715457345624
8429871200258,1063412,ESPONJA BAÑO TOBAIN DOBLE ACCION,0.375,1.45,21 ,1.75,1.07,286.7,74.1,33,4,NUVARIA ,ANEXOS,102.44955404993738
8429871200449,1063410,ESPONJA BAÑO TOBAIN FLOR,0.476,1.03,21 ,1.25,0.55,116.4,53.8,28,13,NUVARIA ,ANEXOS,86.17729365571866
3384121000192,1067275,ESPONJA CALYPSO ESPONJA RELAXING SENSATION 4UD,1.012,2.19,21 ,2.65,1.18,116.4,53.8,0,66,MAPA SPONTEX ,ANEXOS,144.2098310749061
